,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
287,popeyes-louisiana-kitchen-bronx-3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.8374263, 'longitude': -73.8602118}",(718) 822-3678,758.7358969286659,RHMmievw0pjL9L91uYwP3g,https://s3-media4.fl.yelpcdn.com/bphoto/61Qvjrludn4ocwa8rMkzvw/o.jpg,False,"{'address1': '60 Metropolitan Oval', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['60 Metropolitan Oval', 'Bronx, NY 10462']}",Popeyes Louisiana Kitchen,+17188223678,$,1.5,6,[],https://www.yelp.com/biz/popeyes-louisiana-kitchen-bronx-3?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
288,applebees-grill-bar-bronx-7,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.83822, 'longitude': -73.86072}",(347) 802-4202,766.1369645394985,vPEIHwl9cZYYpOiNojDPyw,https://s3-media1.fl.yelpcdn.com/bphoto/iyTiK0zio3Xfvc4hOMg1lQ/o.jpg,False,"{'address1': '65 Metropolitan Oval', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['65 Metropolitan Oval', 'Bronx, NY 10462']}",Applebee's Grill + Bar,+13478024202,$$,2.0,127,['pickup'],https://www.yelp.com/biz/applebees-grill-bar-bronx-7?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
289,s-and-j-deli-bronx,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.84658, 'longitude': -73.84827}",(718) 824-0370,778.403192771755,9G2KOkIiI-61R29ZksBBNw,https://s3-media2.fl.yelpcdn.com/bphoto/7ZZ6Cy8BPuJqocBZ1vQ5Bw/o.jpg,False,"{'address1': '1572 Williamsbridge Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1572 Williamsbridge Rd', 'Bronx, NY 10461']}",S & J Deli,+17188240370,$,3.5,8,[],https://www.yelp.com/biz/s-and-j-deli-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
290,dunkin-donuts-and-baskin-robbins-bronx-5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 40.84547, 'longitude': -73.86584}",(718) 829-2091,789.635485118861,wiLi3zd5yGNMoyyyAubYSg,https://s3-media2.fl.yelpcdn.com/bphoto/FRW10R9l3qpx3A4XZWrKaw/o.jpg,False,"{'address1': '699 Morris Park Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['699 Morris Park Ave', 'Bronx, NY 10462']}",Dunkin Donuts & Baskin Robbins,+17188292091,$,4.0,4,[],https://www.yelp.com/biz/dunkin-donuts-and-baskin-robbins-bronx-5?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
291,ann-clairs-salumeria-bronx,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.8498992919922, 'longitude': -73.851676940918}",(718) 409-1171,789.673643088866,ZDHlzBCu0yA87gF8QDsDQg,https://s3-media3.fl.yelpcdn.com/bphoto/DmBue1i-o9P4yB_E0pNV6Q/o.jpg,False,"{'address1': '1130 Morris Park Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1130 Morris Park Ave', 'Bronx, NY 10461']}",Ann Clair's Salumeria,+17184091171,$,4.0,44,"['pickup', 'delivery']",https://www.yelp.com/biz/ann-clairs-salumeria-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
292,anthonys-pizza-bronx,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.84505, 'longitude': -73.86628}",(718) 792-6020,809.6067677017986,IyZju2IIg6msPrGe8t5ueg,https://s3-media3.fl.yelpcdn.com/bphoto/lF_X_6yvxxs44JuBXzCSRQ/o.jpg,False,"{'address1': '686 Morris Park Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['686 Morris Park Ave', 'Bronx, NY 10462']}",Anthony's Pizza,+17187926020,$,4.5,21,[],https://www.yelp.com/biz/anthonys-pizza-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
293,venice-pizzeria-and-restaurant-bronx,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.8370322, 'longitude': -73.8580406}",(718) 828-5664,810.0628257612292,4aWNZNBGRetGOcdgwRq2Kw,https://s3-media4.fl.yelpcdn.com/bphoto/QTLK4xJUztAUmnk78f3b_Q/o.jpg,False,"{'address1': '1539 Unionport Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['1539 Unionport Rd', 'Bronx, NY 10462']}",Venice Pizzeria & Restaurant,+17188285664,$$,3.5,42,"['pickup', 'delivery']",https://www.yelp.com/biz/venice-pizzeria-and-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
294,golden-eagle-ii-coffee-shop-bronx,"[{'alias': 'diners', 'title': 'Diners'}]","{'latitude': 40.844909, 'longitude': -73.866355}",(718) 822-9433,811.2992104508122,JXnY4VlUFwPuCxANPijmhg,https://s3-media2.fl.yelpcdn.com/bphoto/oOZ0-5NeFHlin2G6qMTm4w/o.jpg,False,"{'address1': '682 Morris Park Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['682 Morris Park Ave', 'Bronx, NY 10462']}",Golden Eagle II Coffee Shop,+17188229433,$,3.5,21,"['pickup', 'delivery']",https://www.yelp.com/biz/golden-eagle-ii-coffee-shop-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
295,joy-garden-chinese-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.84531, 'longitude': -73.86647}",(718) 518-1242,821.2406377798853,zSq1_OpYbyzJXGLhZCNlRg,https://s3-media4.fl.yelpcdn.com/bphoto/yzmBQK84Vc3OzMCXlWApRg/o.jpg,False,"{'address1': '687 Morris Park Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['687 Morris Park Ave', 'Bronx, NY 10462']}",Joy Garden Chinese Restaurant,+17185181242,$$$$,1.0,2,[],https://www.yelp.com/biz/joy-garden-chinese-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
296,better-gourmet-health-kitchen-bronx,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.8503, 'longitude': -73.8518}",(718) 823-5200,828.9115820244298,SbVbE4VRZ0XvMoZZx1itUg,https://s3-media4.fl.yelpcdn.com/bphoto/YSzKM5eI4vg25q-AvMSUgw/o.jpg,False,"{'address1': '1135C Morris Park Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1135C Morris Park Ave', 'Bronx, NY 10461']}",Better Gourmet Health Kitchen,+17188235200,$$,4.0,54,"['pickup', 'delivery']",https://www.yelp.com/biz/better-gourmet-health-kitchen-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
297,anthony-and-sals-pizza-express-bronx,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]","{'latitude': 40.85051, 'longitude': -73.85172}",(718) 822-6569,830.3194209007602,aqonjF8pempjYI4fcAhj_g,https://s3-media1.fl.yelpcdn.com/bphoto/4EhM1ZLLptAxNbjo7xBr5w/o.jpg,False,"{'address1': '1809 Williamsbridge Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1809 Williamsbridge Rd', 'Bronx, NY 10461']}",Anthony & Sal's Pizza Express,+17188226569,$$,3.5,18,"['pickup', 'delivery']",https://www.yelp.com/biz/anthony-and-sals-pizza-express-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
298,hong-kong-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.85056, 'longitude': -73.85179}",(718) 409-6100,844.7021849638248,tesXYams5rhVNH9edvpzUg,https://s3-media1.fl.yelpcdn.com/bphoto/u05dtyzYKA_Ndkpm3tyiLw/o.jpg,False,"{'address1': '1811 Williamsbridge Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1811 Williamsbridge Rd', 'Bronx, NY 10461']}",Hong Kong Restaurant,+17184096100,$,4.0,12,[],https://www.yelp.com/biz/hong-kong-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
299,salsa-mexican-cuisine-bronx-3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.84526, 'longitude': -73.86672}",(347) 810-0195,849.9280766806527,X70GXsafyD8ILFhcvIwMHA,https://s3-media2.fl.yelpcdn.com/bphoto/lAVotPbAI5Xe0mRpSkoICA/o.jpg,False,"{'address1': '677 Morris Park Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['677 Morris Park Ave', 'Bronx, NY 10462']}",Salsa Mexican Cuisine,+13478100195,,3.5,6,"['pickup', 'delivery']",https://www.yelp.com/biz/salsa-mexican-cuisine-bronx-3?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
300,cafeccino-bakery-bronx,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.88026, 'longitude': -73.90711}",(718) 601-1111,152.14710999722905,QsFq1abNnINgrvOO6hIK3Q,https://s3-media4.fl.yelpcdn.com/bphoto/Coee_9mGKQcU5e788Rgcvw/o.jpg,False,"{'address1': '269 W 231st St', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['269 W 231st St', 'Bronx, NY 10463']}",Cafeccino Bakery,+17186011111,$,4.0,22,[],https://www.yelp.com/biz/cafeccino-bakery-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
301,taste-and-sabor-bronx,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.88099, 'longitude': -73.90896}",(718) 708-7704,154.99356888746019,5JtSEryw2Yt8RT1Rm19ryQ,https://s3-media4.fl.yelpcdn.com/bphoto/NF-F9HXLDOvtcwUPrVWb0Q/o.jpg,False,"{'address1': '318 W 231st St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['318 W 231st St', 'Bronx, NY 10463']}",Taste & Sabor,+17187087704,,4.0,15,"['pickup', 'delivery']",https://www.yelp.com/biz/taste-and-sabor-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
302,golden-gate-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.880813, 'longitude': -73.908836}",(718) 884-0077,155.2761886732522,os7ggdLEdGEzFNzQwvUsUg,https://s3-media1.fl.yelpcdn.com/bphoto/mcRbaWcPRuDJEBlLzvqGhg/o.jpg,False,"{'address1': '300 W 231st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['300 W 231st St', 'Bronx, NY 10463']}",Golden Gate Restaurant,+17188840077,$$,2.0,8,"['pickup', 'delivery']",https://www.yelp.com/biz/golden-gate-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
303,mi-lindo-san-miguelito-bronx-3,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.88006, 'longitude': -73.90675}",(347) 945-4330,181.32712451552686,PZWhzOHAkT6G20kNAOSQrw,https://s3-media4.fl.yelpcdn.com/bphoto/-GlPswdlQ2NwqL8zPIx-sw/o.jpg,False,"{'address1': '257 W 231st St', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['257 W 231st St', 'Bronx, NY 10463']}",Mi Lindo San Miguelito,+13479454330,$$,4.0,31,"['pickup', 'delivery']",https://www.yelp.com/biz/mi-lindo-san-miguelito-bronx-3?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
304,tibbett-diner-bronx,"[{'alias': 'diners', 'title': 'Diners'}]","{'latitude': 40.88038, 'longitude': -73.90906}",(718) 549-8893,195.38602055295817,xuMM_EDCM7X4sSN1rVcDXg,https://s3-media2.fl.yelpcdn.com/bphoto/ghjDpIbpfpwbKQ-CHec12g/o.jpg,False,"{'address1': '3033 Tibbett Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['3033 Tibbett Ave', 'Bronx, NY 10463']}",Tibbett Diner,+17185498893,$,4.0,92,[],https://www.yelp.com/biz/tibbett-diner-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
305,las-palmas-bronx,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.87954, 'longitude': -73.90632}",(718) 884-3826,252.86677245652314,OhdH2JWlSCCyCdGD68pCsg,https://s3-media4.fl.yelpcdn.com/bphoto/-q8SQumoAdtOkkutsinnAw/o.jpg,False,"{'address1': '240 W 231st St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['240 W 231st St', 'Bronx, NY 10463']}",Las Palmas,+17188843826,,1.0,1,"['pickup', 'delivery']",https://www.yelp.com/biz/las-palmas-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
306,golden-city-chinese-takeout-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.87942, 'longitude': -73.90609}",(718) 796-0032,263.51316701815665,mxsXc_5cHih4nSjOyLdWyQ,https://s3-media3.fl.yelpcdn.com/bphoto/sCDGmYzHXX399tcdpYlFkQ/o.jpg,False,"{'address1': '238 W 231st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['238 W 231st St', 'Bronx, NY 10463']}",Golden City Chinese Takeout,+17187960032,$,3.5,11,[],https://www.yelp.com/biz/golden-city-chinese-takeout-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
307,bunny-deli-ii-bronx,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.879450579037, 'longitude': -73.9061362174208}",(718) 543-7419,265.5986471543078,sDNSNpa97wTqMzlgXlsufw,https://s3-media3.fl.yelpcdn.com/bphoto/X9ZBE6Va-McNv3eLUunG4g/o.jpg,False,"{'address1': '228 W 231st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['228 W 231st St', 'Bronx, NY 10463']}",Bunny Deli II,+17185437419,$$,3.0,20,"['pickup', 'delivery']",https://www.yelp.com/biz/bunny-deli-ii-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
308,cold-cut-city-gourmet-bronx,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.879450579037, 'longitude': -73.9061362174208}",(718) 543-7419,265.5986471543078,uh_Oy4apaT-SQ0rMwNBEdA,https://s3-media1.fl.yelpcdn.com/bphoto/h6NB29VeGRMZipZLSIFo3Q/o.jpg,False,"{'address1': '228 W 231st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['228 W 231st St', 'Bronx, NY 10463']}",Cold Cut City Gourmet,+17185437419,$,3.5,17,[],https://www.yelp.com/biz/cold-cut-city-gourmet-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
309,sams-pizza-bronx-2,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.87939, 'longitude': -73.90601}",(718) 548-9070,274.8439160039508,_BqxInkUJ7kBVPlfJf2PbA,https://s3-media4.fl.yelpcdn.com/bphoto/fWeTohPGcIo7EBW8958mog/o.jpg,False,"{'address1': '232 W 231st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['232 W 231st St', 'Bronx, NY 10463']}",Sam's Pizza,+17185489070,$,4.5,102,[],https://www.yelp.com/biz/sams-pizza-bronx-2?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
310,the-little-kitchen-bronx,"[{'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 40.879874, 'longitude': -73.909668}",(718) 644-7199,278.1831298586763,TY_z_SOC7xd9jgP1oZ4d0Q,https://s3-media1.fl.yelpcdn.com/bphoto/GQwf_jrndu-SX5OL0J8iLw/o.jpg,False,"{'address1': '303 W 230th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['303 W 230th St', 'Bronx, NY 10463']}",The Little Kitchen,+17186447199,,3.5,3,[],https://www.yelp.com/biz/the-little-kitchen-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
311,pioneer-chinese-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.87942, 'longitude': -73.90549}",(718) 884-8885,292.8112723016164,TGGpIxN-u_W6-Ep3tFyzNg,,False,"{'address1': '223 W 231st St', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['223 W 231st St', 'Bronx, NY 10463']}",Pioneer Chinese Restaurant,+17188848885,,3.5,3,[],https://www.yelp.com/biz/pioneer-chinese-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
312,ihop-bronx-11,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.88046, 'longitude': -73.90412}",(718) 549-4565,302.1611320231348,NjVY3OpQRNG_5oy9EXt85w,https://s3-media2.fl.yelpcdn.com/bphoto/jb-d5WXJMji6B1PU69ctVQ/o.jpg,False,"{'address1': '5645 Broadway', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['5645 Broadway', 'Bronx, NY 10463']}",IHOP,+17185494565,$$,3.0,30,[],https://www.yelp.com/biz/ihop-bronx-11?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
313,panda-restaurant-bronx,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.87993, 'longitude': -73.90431}",(718) 601-6586,305.2630283265147,qNKNl_wfx9MhjImW4KKdrA,https://s3-media2.fl.yelpcdn.com/bphoto/3cJlvx9Ti39x-esl6qgltQ/o.jpg,False,"{'address1': '5625 Broadway', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['5625 Broadway', 'Bronx, NY 10463']}",Panda Restaurant,+17186016586,$,3.5,10,[],https://www.yelp.com/biz/panda-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
314,loesers-kosher-delicatessen-and-caterers-bronx,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'kosher', 'title': 'Kosher'}]","{'latitude': 40.87913, 'longitude': -73.905612}",(718) 548-9735,316.5696489597727,qV8i-0uGII4S2kEY5LmT2Q,https://s3-media2.fl.yelpcdn.com/bphoto/0JJ-MXCIBmCmUHjJiAt16A/o.jpg,False,"{'address1': '214 W 231st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['214 W 231st St', 'Bronx, NY 10463']}",Loeser's Kosher Delicatessen and Caterers,+17185489735,$$,4.0,94,[],https://www.yelp.com/biz/loesers-kosher-delicatessen-and-caterers-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
315,kfc-bronx-7,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 40.88, 'longitude': -73.9042}",(718) 601-0582,322.37999083968526,AgRbXlwlV8JA4OnJnZlytA,https://s3-media3.fl.yelpcdn.com/bphoto/RYWDyGQpPyFfbZTUhsCxFg/o.jpg,False,"{'address1': '5625 Broadway', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['5625 Broadway', 'Bronx, NY 10463']}",KFC,+17186010582,$$,2.0,8,[],https://www.yelp.com/biz/kfc-bronx-7?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
316,panadería-ixtapan-bronx,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.879201, 'longitude': -73.905295}",(929) 222-5466,322.99536166844064,SVXSQ2oYQiUz4YL9HHhMjg,https://s3-media1.fl.yelpcdn.com/bphoto/z3N8yXx5hKrZoK_Gmrc6eA/o.jpg,False,"{'address1': '211 W 231st St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['211 W 231st St', 'Bronx, NY 10463']}",Panadería Ixtapan,+19292225466,,5.0,1,[],https://www.yelp.com/biz/panader%C3%ADa-ixtapan-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
317,el-economico-restaurant-bronx,"[{'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.879482, 'longitude': -73.904808}",(718) 796-4851,325.613270362298,lId79TjDzBQJGwuoE85cMQ,https://s3-media1.fl.yelpcdn.com/bphoto/4hNdzYwoFyGuFnp-wJAH2Q/o.jpg,False,"{'address1': '5589 Broadway', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['5589 Broadway', 'Bronx, NY 10463']}",El Economico Restaurant,+17187964851,$,3.5,52,[],https://www.yelp.com/biz/el-economico-restaurant-bronx?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
318,popeyes-louisiana-kitchen-bronx-7,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.879333, 'longitude': -73.904979}",(718) 796-2959,326.1838282388189,73H6_FL6WjBifG_GjV8UmA,https://s3-media4.fl.yelpcdn.com/bphoto/8Mu7sIz4P6NdVGsaXDCBKQ/o.jpg,False,"{'address1': '205-209 W 231st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['205-209 W 231st St', 'Bronx, NY 10463']}",Popeyes Louisiana Kitchen,+17187962959,$,2.0,17,[],https://www.yelp.com/biz/popeyes-louisiana-kitchen-bronx-7?adjust_creative=quzn37YzA9S6n_MFPmB6hg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=quzn37YzA9S6n_MFPmB6hg
